comment,positive,neutral,negative
"Yang bilang mangkrak mungkin otaknya lagi selek,atw kebanyakan terhasut mulutnya rocky gorong2 si penghambat pembangunan,rocky gorong2 manusia yg jadi beban negara,suruh minggat dari indonesia rocky gorong2,pak jokowi memang president terbaik indonesia kerja nyata,hasilnya nyata,buktinya ada dan di rasakan manfaatnya oleh jutaan rakyat indonesia,sedangkan rocky gorong2 mulutnya bau comberan tidak punya prestasi apa2 jadi gelandangan politik",0,1,0
"Akeh wong indonesia iku yo ngunu iku...gampang percoyo karo "" Jarene "" timbang eruh dewe, titik2 nyalahno pemerintah, titik2 korupsi, padahal lek kerjo yo bolosan, ngaku sakit padahal yo aras2 en kerjo opo liburan...la iku lak podo ae korupsi 😂😂",0,1,0
Seketika para pembacot pada bobok,0,1,0
"Mantap bro , yg bilang mangkrak masih  iri dan dengki  .. Ini IKN semakin keren,dan sejuk.. Disana tempat nya tanah idaman Nusantara., bagi yg telah melihat bumi di IKN pasti bilang nya keren apalagi klw sudah selesai secara keseluruhan wow top markotop",1,0,0
Omon omon,0,1,0
Yg bilang IKN mangkrak adalah orang yg tdk mau liat indonesia maju,0,1,0
IKN mantap.Lanjutkan terus.👍👍👍,0,1,0
"Penghuni IKN adalah umumnya para jin ifrit, bukanmanusia. Whahahaha!!!",0,1,0
"Kecoak² Pembangunan masih banyak, tapi jangan pesimis ....

Sebentar lagi mereka akan tergusur Gerakan Perlawanan Rakyat !!!",0,1,0
Semoga cepat di pundah kan biar beroprasi sdh 2 x mndur,0,1,0
AKU SUKA YG INI MENYAMPEKAN KEBENARAN TERUSKAN MAS ANDI SUROBOYO  MAKASIH,0,1,0
"Yg jadi pertanyaan nya adalah, apa yg harus di banggakan dari ikn bro ? Kenapa negara bisa bisanya habiskan duit demi ikn? Sedangkan rakyat 80 persen masih hidup susah bro,,,pejabat sekarang pintar apa goblok sih😢",0,1,0
"Orang2 yg bilang IKN mangkrak, hanyalah orang2 yg tidak mau indonesia lebih maju😂😂😂",0,1,0
Aura mistis,0,1,0
"Semua butuh proses 
Rapi aman lancar dan kecerdasan, juga ketrampilan",0,1,0
"Nyacat
Bukti kurang punya jiwa nasionalis dan patriotis",0,1,0
Wong sirik tok sing bilang IKN mangkrak😂😂 padune ra iso mlaku² nek IKN 😂😂😂,0,1,0
Membangun kota sehebat IKN perlu waktu bertahun-tahun. Saya 100% yakin IKN akan terwujud sesuai jadwal.,0,1,0
😂😂Rakyat yang mageran itu cuma mau semua itu Instant dan nga mau tau proses.. makanya buat narasi2 gak berguna.. kalau IKN sudah selesai di bangun juga akan jadi destinasi mereka para pembenci😂😂..,0,1,0
Kok ngga ada orang dayaknya . Sepi banget,0,1,0
Mana sengkuni amein rais yg bilang ikn mangkrak di culek matanya biar buta biar ga melihat kehidupan yg nyata,0,1,0
"Pak andy suger bahwa vidio ini yang anda perlihatkan itu bangunan tahap pertama untuk IKN kaltim yang masih jauh dari sempurna brooo baik gedungnya, jalan rayanya, rumah mentrinya dan coba perlihatkan vidio area dari KODAM dan kesatuan prajurit, pasar, lokasi pedagang kaki lima, Ini ngomongnya ngawur tentang IKN. Pulau jawa dan pulau lainnya iri jika itu dilanjutkan menurut saya karena daerah lain juga punya lokasi seperti di kaltim.",0,1,0
"IKN JOOS
PUNYA KITA
KEBANGGAAN KITA
BANGGA INDONESIA JAYA",0,1,0
Saya sudah dua kali ke IKN pembangunan tetap tetap berjalan 👍👍👍👍,0,1,0
😂😂😂 IKN ibarat api sisa asapnya saja,0,1,0
Ga gini ga rame sakarepmu lah 😂,0,1,0
Manteb mas Andy👍🏻👍🏻👍🏻,0,1,0
Hanya waktu yg akan menjawab mangkrak apa.ngga nya,0,1,0
"Mantap rek, reportnya semangat juang '45!",0,1,0
Kawan sekampungku kerja di IKN bangun Bank Indonesia..hingga saat ini masih kerja ..yg bilang IKN mangkrak..Yuk ajak aku kesana tapi ongkosin yaa...nanti disana kita jzal durian..,0,1,0
Semoga seluruh pejabat dan asn secepat nya pindah ke IKN.,0,1,0
Coba shot atribut2 jalan2 jembatannya,0,1,0
Dialeknya kental Jawa Timur aku suka 😂😂😂,0,1,0
Alhamdulillah 👍💪,0,1,0
"lah morat marit semua gt, keliatan ga jalan wkwkwkwkw...ga ada indah indahnya keliatan ga di rawat sebentar lagi mangkrak",0,1,0
Top bang 👍🙏🙏🙏,1,0,0
LAPARRR... rakyat laparrr.. kalian dzolim kesejahteraan kami kalian kesampingkan,0,1,0
Ndase sopo mas,0,1,0
"borgol habisi org2 yg fitnah pemerintahan yg sah, ngritik gk pakai otak sok pinter , pengamat politik brengsek",0,1,0
Mangkrak pasti jadi sarang hantu😂😂😂😂,0,1,0
"Yang ngomong IKN mangkrak,rocky &amin itulah org iri/dengki,mabuk kecubung...😂😂😂",0,1,0
Memang mangkrak kok..apa untung nya buat rakyat,0,1,0
HOKI777 SELALU KASIH CUAN,0,1,0
Itukan katanya akun sebelah yg paling jago kalo buat Narasi soal project IKN yg mangkrak.,0,1,0
Oh ini yg bikin ppn naik tapi minim lapangan kerja 😢,0,1,0
Kalau sepi ya,0,1,0
"seng ngomong IKN mangkrak kebangeten utek.e seklek jalok di gedukno tembok di culek matane ben melek ombo 
isok isone komen ngono 
kudu di idone camkengme wong wongan seng komen ngono iku",0,1,0
Jakarta ibu kota Indonesia,0,1,0
Yg bilang ikn mangkrak  matanya buta,0,1,0
"Barisan sakit hati mah bilangnya mangkrak lah gak di urus lah bangkrut lah.. 
Hahahahahaha semoga barisan sakit hati pada stroke liat vidio ini

😂😂😂😂😂😂😂😂😂😂",0,1,0
sudah adakah warga yang tinggal disitu?,0,1,0
"pak jokowi bnr2 luar biasa ...bliau yg memulai membangun 
tapi bliau tdk mau di kasih rumah pensiun di ikn 😢😢😢 bliau hanya ingin membangun bangsa tanpa meminta bagian tersebut itu sangat luar biasa .",0,1,0
Semua butuh protes boss jangan proses mulu😂,0,1,0
Yang komen mangkrak IKN adalah manusia picik alias munafik yg tidak ingin Indonesia maju pinginnya jadi jongos bro😊,0,1,0
Yang penting kedepan dan seterusnya jangan pilih pemimpin dari kaum kadrun boolawi pengungsi Rohingya eh Yaman Indonesia pasti lambat maju pakta di jakarta kaum kadrun boolawi pengungsi Rohingya eh Yaman mereka tidak suka infrastruktur Indonesia maju seperti jalan tol kereta cepat apalagi ikn,0,1,0
"Hanya org bodoh yg percaya propaganda pki.
Jayalah nkri ku, ikn semakin maju",0,1,0
Sekarang artinya MANGKRAK itu...!! Ganti Nyong.. ?? Jadi LANCAR...Tuh? Buktinya yg di omongin berdua di Atas...!! Klo minat....silahkan ke SONO...😅😅,0,1,0
Ini ko g ada rncn buat transportasi umum kya kreta bgitu?😢,0,1,0
MANTAP BROOO SEMANGAT,0,1,0
Nunggu mangkrak cakkkkk,0,1,0
"Klw bukn mangkrak berarti kurang dana/cari inves asing dong ya, bukan y istilah y sama ja ya 🤔, sya dengar2 jga dana untk maintenance/perbaikan IKN itu butuh dana yg besar jga tidk sedikit dana y dan dana untk perbaikn/maintenance IKN tersebut dana y dri APBN kah/tetap optimis ja klw sudh seprti ini.🤔🙏",0,1,0
Ikn biatkan mangkrak kembalikan fungsi hutan buat ular phyton dan burung,0,1,0
Ayo ayo semangt. Bang.  Biar tau orang2. Yang pembenci bapk Joko wi. Lurt,0,1,0
Saya tinggal di balikpapan hampir seminggu sekali kesana😂. Yg bilang mangkrak suruh ke ikn lihat langsung,0,1,0
Mntap ko Andi keren 😅,0,1,0
"yg bilang dan mendoakan mangkrak itukan masyarakat 16%  dimaklumi saja bang, biar hari2 mereka sakit ati haaa",0,1,0
"Mantap bang, makin meriang tu yg bilang nanggkrak 😅😅",0,1,0
bang kalau jd bazer ada saratnya gak,0,1,0
Andai kata saya punya uang Amin Rais saya ajak ber keliling jalan jalan mengitari IKN yang katanya pembangunan nya mangkrak. Biar matanya tahu sendiri keadaan disana.,0,1,0
"Suruh Belajar Ngomong Huruf "" R "" Bg Security nya. 😂",0,1,0
"ikn milik semua,sdh seharusnya kita bangga dgn bangsa kita aapalagi ini ikn,mau maju utk masa depan yg lebih baiik,walau saat ini kita masih jalan tertatih tatih,",0,1,0
Semoga Negara Indonesia ku semakin Maju/Modern dan Rakyat makmur semuanya,0,1,0
"Yg mangkrak itu roky gerung,,tak laku mangkrak sampai lapuk...
IKN jos👍",0,1,0
"Mantap bang, thanks update terkininya",1,0,0
sprti di LA,0,1,0
Yg benci pak jokowi / pemerintah akan senang jika ikn mangkrak bahkan terbengkalai. Tapi bagi yg tdk benci pak jokowi juga pemerintah skarang khususnya pk prabowo' pasti akan mendoakan agar ikn bisa trus jalan hingga finis.,0,1,0
Wah...orang Dayak pada nginep di hotel b2😂😂😂eeeb5 maksudnya,0,1,0
siang aja sepi palagi malem,0,1,0
Mantap jiwa cak andy,0,1,0
Kok cipit semua....😂😂😂,0,1,0
Lu jilatin tuh ikn😂😂😂😂😂,0,1,0
hehehehehehehehe.....lucu,0,1,0
mantap cuk... sudah sampe IKN.. semoga pembanginannya tetep lancar dan selesai sesuai target... sukses terus kanggo sampeyan masee,0,1,0
Keren bg....,0,1,0
Exselso nusantara isine wong Chino 😂,0,1,0
"Konten yg obyektif kayak ginian yg gua suka apa adanya gak ngurangin ga Ng lebihin mantap mas,,, salam dr Sarawak Malaysia timur 🤲💯🇮🇩🦅👍",0,1,0
Kalau sdh benci walaupun keberhasilan dan kebaikan p.jokowi untuk ikn tetap aja benci seperti abu Jahal dan abu lahab tetap benci sama nabi Muhammad walaupun nabi baik dan gak balas di pembenci .jadi pembenci pembenci Jokowi itu seperti abu Jahal dan abu lahab,0,1,0
Terimakasih ko Andy akhirnya saya sebagai warga Indonesia senang liat IKN ini♥️♥️🥰,0,1,0
Hoax,0,1,0
Yang bilang mangkrak itu orang yang gak mau indonesia menjadi maju,0,1,0
"Bukan mangkrak, tapi APBN kita gak mampu untuk membiayai pembangunan IKN ini. Pernyataan tersebut keluar Dari mulut pak prabowo sendiri. Untuk investor asing juga itu hanya khayalan mulyono. Karena sudah di buka sendiri pernyataan nya oleh anguan, karena menjaga martabat dan muka president waktu itu. Itu semua nyata yaa bukan dongeng.",0,1,0
"Seng coment ikn sepi magkrak itu orang iriiii boss GK ada cerita.x ikn mangkrakkkk....!!!!! Seng ngomong mangkrakkk pongorrrrrr ndasss e,bogem cangkeme😂😂",0,1,0
"Yg punya yotub muka cina ya
Pantas...??😂😂",0,1,0
"Wehhhhh 1000%aq gelem tinggal neng ikn keren bngt mas,,terus mas Wei ngerti para pembenci pemerintah ilove ikn ❤❤❤",0,1,0
Luar biasa IKN  meski  aku  tidak bisa ke IKN tapi aku sangat bangga dengan perkembangan IKN . Tuhan memberkati IKN  kelak akan menjadi Ibu kota termegah di dunia ❤❤,0,1,0
Mahallllll,0,1,0
saking bnyknya poto ikn di fb bilang mangkarak.sekalinya cek vt2 nya yg lain ko berjengkot ada poto aniies😡,0,1,0
Barisan sakit hati MATANE PICEK ....😂😂😂😂,0,1,0
Semoga pembangunannya terus berjalan dan selesai sesuai target pemerintah. Aamiin,0,1,0
"itung "" sambil pamer Mobil ya brow",0,1,0
Jangan didenger bang di indonesia ini masih banyak tokoh ilmuwan yg. Dengki. Jadi dongo,0,1,0
"HNYA YG TDK SUKA PK JOKOWI YG KOAR""KTANYA IKN MANGKRAK BNYK ILALANG D HUNI HANTU
WONG NEGORONE DEWE D CACAT D ELEK""PDHL NEGARA LAIN PODO BANGGA KRO IKN DAN NEGARA KITA TP WARGA SNDRI MALAH JELEK""IN",0,1,0
"TOLONG YAH,,YANG KEMARIN PILIH ANIS DILARANG BICARA SELAMA 10 TAHUN KEDEPAN,,KARENA INI PROGRAM PRESIDEN YANG MENANG,,BUKAN YANG KALAH MASUK GOT KEK ANIS😂😂😂",0,1,0
Saya sih percaya sama Mase aja yg gak percaya kan orang2 yg sakit hati yg suka fitnah2 itu.makanya orang sakit hati bisa sakit jiwa😂😂 😂😂😂😂😂😂😂😂😂,0,1,0
"Bang megang HP nya jgn terlalu kasar, pusing nonton nya😅😅😅😅",0,1,0
Biasa aja dong mas ngomong nya😂 kaya orang blm makan😂,0,1,0
Ikn itu harus tampil beda,0,1,0
Logat jowone mueedok ....,0,1,0
Coba di rasain rasa  airnya mas indra❌❌❌❌❌❌❌,0,1,0
Weleh ketinggalan mas info dak jelas IKN jangan di ikuti orang benci tu tetap dak setuju apapun itu IKN🙏,0,1,0
Wah keren Indonesia🇮🇩 negara yg besar sudah waktu ibu kota atu  bangun gedung 2 yg bagus di luar Jawa  karena udah padat jugak udah  sering Banjar di Jawa,0,1,0
"Andi Sugar dan Ternak Mulyono jangan keseringan makan Kecap Manis yaaa😂😂
Saya juga berdomisili di Balikpapan sejak Tahun 1967 hingga sekarang dari Suku Asli Kalimantan etnik Banjar (Kalimantan Selatan) dan tidak semua orang Asli Kalimantan setuju dengan adanya IKN. 
Mungkin Andi Sugar ini datang sebelum/sesudah Perayaan HUT Kemerdekaan Indonesia di IKN karena Pembangunan IKN tsb sempat dikebut sebelum HUT Kemerdekaan termasuk ASN harus ada yang sdh berkantor di IKN realitanya mundur lagi dan mundur terus hingga 4 Februari 2024 hari ini pemindahan ASN ke IKN mundur lagi, coba Andi Sugar ke IKN di 4 Februari 2024 lalu bandingkan progress Pembangunan IKN ketika HUT Kemerdekaan VS saat ini (4 Februari 2024) tentu tidak ada bedanya. 
Yang perlu diketahui bahwa arti Mangrak bukan berarti Pembangunan IKN berhenti total tetapi dihentikan sementara sembari menunggu APBN Indonesia normal, apakah sekarang APBN Indonesia normal??? APBN lagi sekarat perlu diinpus dengan MENAIKKAN PAJAK Ujung²nya Rakyat juga yang MENDERITA yang begitu apa mau dipaksakan IKN dibangun??? Yang ada HENTIKAN SEMENTARA dan APBN dapat digunakan untuk kepentingan lainnya yang lebih prioritas karena IKN itu adalah Proyek Ambisius Keinginan dan Kebutuhan Mulyono dan rakyat 58℅ bukan seluruh Rakyat Indonesia yang lebih mengutamakan Pendidikan & kemakmuran dan Keadilan dan apa yang pernah disampaikan Rocky Gerung menjadi Kenyataan bahwa Pembangunan IKN akan mangkrak ditengah jalan, belum sampai ditengah jalan saja sudah terjadi, jadi Pembangunan IKN itu tidak boleh dibatalkan karena sudah terikat oleh UU tentang Pemindahan Ibukota yang pembangunannya sudah berjalan singkatnya pahami dulu Kata MANGKRAK jangan ditelan mentah²oleh Ternak² Mulyono🤣🤣 Pemagaran Laut saja belum clear biang keroknya saja masih berkeliaran dijalan🤣🤣🤣
Coba tonton link Pengakuan Aguan dalam podcast dibawah ini biar paham, dan dia ingin menjaga Mukanya Mulyono yang culun itu, Mobil ESEMKA apa kabarnya??? Yang ada juga Ghaib😂

https://youtu.be/DAHkUZ6pyMw?si=Xj4KaxS3qePdspVI

https://youtu.be/DAHkUZ6pyMw?si=Xj4KaxS3qePdspVI

https://youtu.be/DAHkUZ6pyMw?si=Xj4KaxS3qePdspVI",0,1,0
Kereeen bgtttz IKN ya...pengen bgt kesana Lo aku...kapan ya ..tq PK Jokowi udah bangun ikn dengan begitu megah dan elegan bgt .kemudian dilanjutkan dengan presiden Prabowo dan mas Gibran...sukses...mantab..,0,1,0
Aku terhibur sekali dgn penjelasan mas andi ini ..palagi pake logat suroboyoan ..😊❤..mantap mas ..lanjuttt mas,0,1,0
Siapa mau tinggal tempat jiin buang anak,0,1,0
Perlunya legowo supaya ga dimanfaatin org .. dan dibodohin org 😂,0,1,0
"Hanya para penyinyir, pendendam,dan manusia gardus saja yang mengharapkan proyek IKN ini gagal, kasian orang-orang itu, 😂",0,1,0
"Siapin mental anda mas,siapa yg terang terangan satu komando dengan pembangunan indonesia banyak cecurut cecurut yg ndak suka 😅😅",0,1,0
Keren ko andi.. Makasih sudah ditunjukin perkembangan IKN terkini. Bismillah mudah2an suatu saat nanti diberikan kesempatan berkunjung ke sana 🤲🏻,0,1,0
"Fret, 😂😂😂",0,1,0
Mau tanya dong om..  fungsinya IKN buat apa ya...??!,0,1,0
"Disebut juga Om biaya perawatan IKN yang belum dihuni itu tiap bulan berapa, dan biaya buat melanjutkan darimana?",0,1,0
Yg bilang mangkrak.bukan saja matanya sudah buta.hatinya busuk krn kebutaannya. Hotel Saja sdh buka.artinya investasi sangat menjanjikan laba. Mustahil membangun kalau dihitung rugi,0,1,0
Bagi pembenci yo gk kliatan IKN wong mata ne d tutup oleh setan😂🤣🤪,0,1,0
Buzernya Mulyono inimah buat nutupi boroknya si Mulyono pinokio,0,1,0
"Mantap ko pidio IKN nya 
Josh pokokna ma tanpa kecap😃👌👍👍👍",0,1,0
"IKN penyebab sengsara rakyat jangka panjang...
Mewajibkan rakyat bayar pajak yang amat berat...",0,1,0
"Semua rakyat tau cuma beberapa gelintir aja dan itu"" juga orangnya yg benci pemerintahan karna ga jadi apa"" malah pecatan.jadilah barisan sakit hati",0,1,0
"Yg bilang apbn belom siap .. duit negara belom ada utk ikn ..please jangan bego kl nga d mulai bangun dr skrg kapan ?? Tunggu jkt tenggelam .. yg bener itu d berantas yg korupsi bkn pembangunan yg benar2 d butuhkan utk anak cucu kt yg di hambat , msh ngoceh2 tdk setuju dan menghujat di ingat kan saja ya anak cucu kau jgn ke ikn , ke depan nya jgn kerja cari penghidupan di ikn ya 😅",0,1,0
"Itu, tuh jurakan nyinyir Indinesia profesor Amin rais yg nyinyor terus IKN mangkrak, kota hantu, kota nangkrak meleklah matamu, stop nyinyiranmu, biar kamu tidak dihina orang banyak, dan sudahilah iri denki hatimu, sadarlah biar anakcucumu menhormatikamu,krmbalilah kejalan yg benar.",0,1,0
"Jika iKN tujuan nya untuk kebaikan rakyat + negara Indonesia, maka insyaAllah Semesta akan mendukung.",0,1,0
IKN keren woii ❤,0,1,0
Kmungkinannya kecil sih mangkrak. Krn udh terlanjur dibangun. Swasta nasioanl jg udh ada yg bngun bisnis dsana. Cuma emang dananya gak segede yg dibayngkan jadi lebih lambat dari yg direncanakan. Maknya pemindahan asn aja mundur terus dari jadwal.,0,1,0
Sudah ga sabar niih indonesia punya ibu kota baru...KEREEEENNN ABIIZZZZ,0,1,0
"joooossss,,,,mas,,,,apik tenan kui,,,,kepingin aku,,,,masass,,,",0,1,0
Andy penjilat ulung Jokodok,0,1,0
tetap semangat positif saja bang... Gimana mau maju dah...,0,1,0
"Untuk semantara waktu IKN di jadikan tujuan wisata aja,sambil nunggu inprastruktur sudah lengkap",0,1,0
Ndk usah pencitraan bang malah malu nanti esok hari😅😅😅,0,1,0
Yang bilang IKN mangkrak cangkeme bosok,0,1,0
"Security nya orang banjar mantap , sidin grogi ja antara cm dan meter kalo wal😊",0,1,0
Tetap ganteng tetap keren rambut nya,0,1,0
MAAAANNTAAAPPPP IKNN.SUKSES TEERUUUSS IKN.JANGAAN BIARKAN ORAANG2 JAAHAATT2 TERUUS2AAN NYIINYIIIRRR .BUNGKAM SUMPEL MULUUTT2 NYINYIIRR.LAANJUUUTTKAAN TERUUUSS IKN.SUKSES IKN. . .KEEREEEEENN ABIIS IKN.,0,1,0
Alhamdulillah 🙏 keren banget 👍👍👍 Makasih bpk Jokowi dan lanjut bpk Prabowo penuh semangat bpk Presidenku 👍👍👍💪💪💪💪💪,0,1,0
Gini ini yg bikin anak abah jd ODGJ masal......,0,1,0
"Itu Bangunan BI isine opo, jangan jangan cuma berkas daftar utang, dan orang orang yg menghitung utang dan bunganya yg harus dibayar, sementara tdk tdk tau uangnya darimana, karena kenaikan pajak ditolak 😂😂😂",0,1,0
Bagus bangett cocok buat Movie Land Ent. cocok buat shoting2 para Pelaku bisnis film drama2 indo gtoh ..Mantrappp,0,1,0
buset suara goib nya ga ilang ilang,0,1,0
KATA BANTENG DAN ANAK WABAH MANGKRAK KAYA HAMBALANG JILID2,0,1,0
"y bilang IKN mangkrak,tolollnya k bangetan pdhal hampir tiap hari/malm y upload prkmbngn IKN",0,1,0
si gerung hrs liat ini,0,1,0
Manfaat nya apa.. bagi 80 % masarakat  Konoha.. yg beli beras aja susah..😅,0,1,0
"Kena mental GK tuh yg nyinyirin IKN,,Faktany IKN SDH terbangun indah❤❤❤❤😅😅😅😅",0,1,0
EIOO...TOO...LORO   TOO... EUASSS  TOOO...  (  RAKYAT  KALIMATAN   tauu  awal   IKN   HANYAA   PENCITERAN  REZIM  JOKOWI  )   SOROBOYO  mana  tau... tooo.... APBN  KN   PAKE  DUIT  RAKYAT...???  TOOO... KEDEPAN    RAKYAT  BAYAR   UTANGG..  JOKOWI   WENNAKKK  TIDURRRR  DI  SOLO,0,1,0
Kata Mbah Amin rais mangkrak krak😂,0,1,0
"Gw udah rasain, feel dilayar hp jauh beda dengan lihat langsung.. Keren banget.",0,1,0
Yg bilang mangkrak biarin aja senyumin aja yg penting faktanya 😅 lihat lah  mas Andy sudah membuktikan sendiri Oke 👍👍❤️❤️,0,1,0
Pak satpam nya mantap 😂,0,1,0
Pora demit isine kono kui,0,1,0
Jng di paksa ain ntar makan gratisnya bubar 😅,0,1,0
"Dana 80% di kurangi , jadi kapan jadinya ?",0,1,0
Di paksain rakyat menderita,0,1,0
"Logika gw simple, gak usah bermimpi jadi negara maju, klo buat IBUKOTA aja gak becus alias mangkrak.",0,1,0
"Info gas melon slor, diancuk",0,1,0
"Yang mengatakan proyek IKN itu mangkrak 1.orang2 israwel yang munapik 2. orang 2 yang sakit hati karena tidak dipercaya di pemerintahan ,tidak laku 3.orang yang punya mata tapi buta,yang punya hati tapi iri dan dengki,jadi",0,1,0
Wuihhh kerennn juga IKN skrg lengkap hotelnya mewah,0,1,0
Yg bilang mangkrak kan pdip yg cuma bikin gaduh,0,1,0
"Renc pindah ASN ke IKN aja di stop dulu, ini kan sinyal proyek sdg lampu merah ! Kalo cuma lihat satu dua bangunan dikerjakan yo engga lengkap. Periksa scr komprehensip dong. Mana RS, tempat hiburan, bengkel, sekolahan, servis AC, jualan sembako, kantor tni polri, kantor PLN,  ruko ruko, jajanan pujasera, dll mana ga terlihat sbg tanda tanda sebuah ibukota negara. Bahkan ged DPR MPR DPD aja masih blm slsai....😮😮😅😅
Kau ternak mulyono yg agak lupa minum obat",0,1,0
bacotmu cak dagelan :D,1,0,0
"mantab...keren poolll
👍👍👍",0,1,0
Yang nyinyir bilang mangkrak mungkin di pengaruhi oleh faktor psikologis atau segelintir orang yang ambisius kedudukan kalah bersaing sehingga menggiring opini negatif bertujuan menghambat pembangunan untuk menjadi pahlawan kesiangan,0,1,0
